Order_ID,Agent_Age,Agent_Rating,Order_Date,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Pickup_Hour,Order_DayOfWeek
fgiy314662495,22,4.7,2022-03-05,Fog,Jam ,motorcycle ,Metropolitian ,140,Clothing,7.535714912807709,21,21,5
goki598840953,31,4.9,2022-02-14,Windy,Jam ,motorcycle ,Urban ,220,Outdoors,17.129949327337364,20,20,0
cvyo747344353,20,4.7,2022-03-08,Cloudy,Medium ,scooter ,Metropolitian ,135,Jewelry,10.983241696284244,17,18,1
vtcb016227099,22,4.9,2022-03-02,Stormy,Jam ,motorcycle ,Metropolitian ,125,Home,10.41782944421728,21,21,2
ycvn100113962,22,4.9,2022-03-31,Sandstorms,Low ,motorcycle ,Urban ,80,Apparel,10.692860419649532,23,23,3
ygau099125407,29,4.6,2022-03-02,Sandstorms,Low ,van,Metropolitian ,95,Snacks,12.216836816928133,23,0,2
wgma676904733,20,4.9,2022-04-02,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Outdoors,10.689377930173068,20,20,5
tiyi091101357,32,4.3,2022-04-06,Cloudy,Low ,motorcycle ,Metropolitian ,220,Cosmetics,20.827616797656383,23,23,2
goho096840103,29,4.7,2022-03-16,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Books,10.415104203648255,17,17,2
hxho636651001,33,4.1,2022-02-16,Stormy,Jam ,scooter ,Urban ,170,Home,6843.99189138327,19,19,2
byej945918203,32,4.9,2022-03-20,Sandstorms,Low ,motorcycle ,Urban ,125,Apparel,13.563126557577556,23,23,6
gvrc256047205,26,4.8,2022-03-02,Stormy,Low ,scooter ,Metropolitian ,85,Books,16.61120765560223,22,22,2
hbpr089836168,37,4.5,2022-03-16,Sunny,Jam ,scooter ,Urban ,150,Books,13.390446111325245,20,20,2
hcuk045037263,30,4.6,2022-03-26,Sunny,Medium ,scooter ,Urban ,85,Clothing,9.176579357894525,17,17,5
fstm092114269,27,4.4,2022-04-03,Windy,Low ,motorcycle ,Metropolitian ,100,Apparel,9.162284318257463,23,0,6
unlw264498195,35,4.6,2022-03-03,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Sports,9.30799506057405,20,20,3
sulc070698424,34,4.6,2022-03-09,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Electronics,3.1030005392974362,10,10,2
lsag639931103,21,4.8,2022-04-03,Stormy,High ,scooter ,Urban ,80,Skincare,1.5070049749662857,11,11,6
uibb931593347,29,4.7,2022-03-07,Cloudy,Low ,scooter ,Metropolitian ,18,Grocery,4.654234974134329,22,22,0
wiri461296351,26,4.5,2022-03-01,Stormy,High ,motorcycle ,Metropolitian ,60,Jewelry,3.109874895861276,11,11,1
zsbw295935732,24,5.0,2022-03-16,Sunny,Medium ,scooter ,Urban ,75,Home,19.59009856812415,17,17,2
sdor644435481,33,5.0,2022-03-24,Windy,Medium ,motorcycle ,Urban ,33,Grocery,6.041720567260046,16,16,3
moha764767831,25,4.5,2022-03-09,Sandstorms,Jam ,motorcycle ,Metropolitian ,85,Sports,7.589405570129272,21,22,2
qgjk039903440,39,4.7,2022-03-31,Fog,Low ,scooter ,Urban ,135,Clothing,13.80555316712384,22,22,3
fyah084750423,37,4.6,2022-03-09,Fog,Low ,motorcycle ,Metropolitian ,95,Snacks,7.670252503433443,23,23,2
xjfi149958948,29,4.6,2022-03-24,Cloudy,Low ,van,Metropolitian ,70,Cosmetics,1.534115929897733,10,10,3
ocmy103116888,34,3.5,2022-03-10,Windy,Medium ,scooter ,Metropolitian ,33,Grocery,20.212424365854623,17,17,3
uxwz251879594,22,4.6,2022-03-16,Windy,Jam ,motorcycle ,Metropolitian ,150,Sports,10.689046567961848,19,19,2
pqqg275871320,22,4.9,2022-02-11,Cloudy,Low ,scooter ,Metropolitian ,70,Home,1.490562263407587,9,10,4
zgus068118551,28,4.5,2022-04-06,Stormy,Low ,motorcycle ,Metropolitian ,115,Skincare,17.259376716936664,22,22,2
ruyc888755798,39,4.6,2022-03-11,Fog,Jam ,motorcycle ,Metropolitian ,140,Snacks,7.551343285025763,19,19,4
hysu554959587,31,4.7,2022-03-02,Windy,Low ,scooter ,Metropolitian ,120,Snacks,10.884149321826849,23,23,2
dsah476865801,22,4.9,2022-03-05,Sandstorms,High ,motorcycle ,Metropolitian ,90,Cosmetics,6.197259279550285,14,15,5
tnmm476436643,20,4.6,2022-03-31,Stormy,Medium ,motorcycle ,Urban ,23,Grocery,19.729348027031108,18,19,3
hgfs759732094,20,4.9,2022-02-14,Sandstorms,Jam ,scooter ,Urban ,100,Jewelry,19.026110823207926,19,20,0
spak190355709,30,4.7,2022-02-15,Cloudy,High ,scooter ,Metropolitian ,190,Toys,1.4673312866397725,11,11,1
krgp292016608,31,4.5,2022-03-04,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Skincare,12.395324662564255,0,0,4
jcbt017081493,34,4.1,2022-03-02,Cloudy,Low ,motorcycle ,Urban ,175,Apparel,10.845954196990009,23,23,2
cbmk078636685,29,4.9,2022-02-11,Stormy,High ,scooter ,Metropolitian ,145,Shoes,6.276138627413788,14,14,4
vqbw028760169,36,4.7,2022-04-02,Cloudy,Medium ,motorcycle ,Metropolitian ,205,Shoes,12.438508883723854,18,18,5
ivuh963495098,37,3.9,2022-02-12,Cloudy,Low ,motorcycle ,Urban ,175,Cosmetics,16.585595125546824,22,22,5
bwtd164928291,22,4.5,2022-03-13,Windy,Medium ,scooter ,Metropolitian ,100,Apparel,9.20341113898367,17,17,6
kdlx093434888,25,4.0,2022-03-21,Stormy,Low ,motorcycle ,Metropolitian ,140,Toys,3.0993562253811637,10,11,0
tbrl525544155,30,4.9,2022-03-24,Windy,Jam ,scooter ,Metropolitian ,150,Books,7.75677275909668,20,20,3
xbpo750223802,27,4.8,2022-02-15,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Outdoors,8.918926136840845,19,19,1
vsby062826828,23,4.7,2022-03-03,Stormy,Low ,motorcycle ,Metropolitian ,75,Books,3.035817824489086,8,8,3
yovu176483906,35,4.3,2022-03-02,Sunny,Medium ,motorcycle ,Metropolitian ,195,Books,10.625437740338008,17,18,2
bpmc561018997,32,4.7,2022-03-09,Windy,Jam ,motorcycle ,Metropolitian ,160,Books,4.589053886940537,21,21,2
dyag706893542,38,4.7,2022-03-11,Sunny,High ,scooter ,Metropolitian ,120,Pet Supplies,3.01481332471581,11,11,4
lkyh088050303,25,4.4,2022-02-11,Sunny,High ,motorcycle ,Metropolitian ,230,Clothing,5.869779765508183,12,12,4
wkma176377448,33,4.9,2022-02-17,Cloudy,Low ,motorcycle ,Metropolitian ,90,Cosmetics,9.414207472710387,22,22,3
zioc635876655,26,5.0,2022-04-06,Stormy,Medium ,scooter ,Urban ,130,Toys,16.57679995371387,17,17,2
yjez407853136,22,4.8,2022-03-31,Sunny,Medium ,motorcycle ,Metropolitian ,16,Grocery,10.706184356730288,17,17,3
ygeo644225235,27,4.6,2022-02-17,Cloudy,Low ,scooter ,Urban ,50,Pet Supplies,1.4639719346151967,9,10,3
rzau155362742,28,4.5,2022-04-05,Fog,Medium ,motorcycle ,Metropolitian ,130,Cosmetics,7.636095878025375,17,17,1
cfpr558395056,34,4.9,2022-04-01,Fog,Medium ,motorcycle ,Urban ,85,Skincare,6.198294172347366,16,16,4
kqgy288272904,37,4.7,2022-03-18,Cloudy,Jam ,scooter ,Metropolitian ,215,Pet Supplies,20.212141467652756,20,21,4
nhjj039725897,33,4.6,2022-04-01,Windy,Medium ,motorcycle ,Metropolitian ,135,Jewelry,6.219617510976561,16,16,4
eacu980348433,24,4.5,2022-03-14,Stormy,Jam ,motorcycle ,Urban ,150,Electronics,10.738078032534037,20,21,0
sknx881512021,30,4.8,2022-03-26,Fog,Low ,motorcycle ,Metropolitian ,75,Jewelry,4.654112653937222,22,23,5
wlnh551981573,33,4.7,2022-03-31,Fog,Medium ,scooter ,Metropolitian ,210,Shoes,12.271693017352293,18,18,3
ufpu424556327,38,4.4,2022-02-16,Fog,Medium ,scooter ,Urban ,215,Sports,20.03068198921516,18,18,2
gabm563635276,23,4.2,2022-02-18,Cloudy,Jam ,motorcycle ,Metropolitian ,42,Grocery,2213.025355049057,20,20,4
beda724922043,38,4.8,2022-03-15,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,7.5361219725807995,23,23,1
kjdn408443717,32,4.6,2022-03-25,Sandstorms,Jam ,scooter ,Metropolitian ,125,Skincare,20.827616797656383,20,20,4
lvrd252456528,31,4.6,2022-03-03,Sunny,High ,motorcycle ,Metropolitian ,105,Snacks,6.276138627413788,14,15,3
sgkx889046843,39,4.8,2022-04-03,Fog,Low ,motorcycle ,Metropolitian ,100,Toys,3.1380694073889375,9,9,6
wkvi732049074,30,5.0,2022-04-05,Fog,Medium ,motorcycle ,Metropolitian ,85,Pet Supplies,7.747793362638613,18,18,1
uuvp241006006,26,4.7,2022-02-13,Sunny,Low ,motorcycle ,Other,110,Pet Supplies,1.5690347154047224,8,8,6
ynrj724068204,24,5.0,2022-04-03,Stormy,Medium ,motorcycle ,Metropolitian ,125,Books,9.296713942100281,19,19,6
awkp468187137,36,4.1,2022-04-03,Stormy,High ,motorcycle ,Metropolitian ,165,Kitchen,3.1380694073889375,11,11,6
ahzy951167385,33,5.0,2022-03-25,Sunny,Low ,motorcycle ,Metropolitian ,100,Shoes,12.3962386715408,22,22,4
lwar071107705,23,4.1,2022-04-03,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,1.4884133108377866,10,10,6
wzng964982790,20,4.6,2022-04-05,Sandstorms,Medium ,scooter ,Urban ,120,Toys,7.647114002189679,17,17,1
ahan879767771,26,4.9,2022-03-04,Sunny,Jam ,scooter ,Metropolitian ,75,Skincare,19.632388800581232,21,21,4
kiml467639997,38,4.7,2022-03-13,Windy,Low ,scooter ,Metropolitian ,145,Books,7.745931643123963,0,0,6
ofav591082128,34,4.9,2022-03-24,Windy,High ,motorcycle ,Metropolitian ,160,Electronics,6.196923263958364,13,13,3
ttlg469850239,23,4.7,2022-03-26,Sandstorms,Medium ,motorcycle ,Metropolitian ,20,Grocery,7.551455556046013,18,18,5
oaai287655759,36,4.3,2022-02-11,Stormy,High ,scooter ,Metropolitian ,34,Grocery,6.22915375031799,12,12,4
ddiz475220663,20,4.0,2022-02-14,Stormy,Medium ,motorcycle ,Urban ,155,Pet Supplies,19.597061428433094,18,18,0
ymbu830652275,38,4.9,2022-03-03,Sandstorms,High ,motorcycle ,Metropolitian ,140,Electronics,1.507218847377163,11,11,3
oihr301697332,37,3.8,2022-02-16,Sunny,Jam ,van,Metropolitian ,155,Pet Supplies,12.458823641909524,21,21,2
wurn960312595,39,4.2,2022-02-11,Windy,High ,scooter ,Metropolitian ,160,Books,6.2297765867643315,12,12,4
buty660235574,38,4.8,2022-03-20,Windy,Jam ,motorcycle ,Urban ,135,Kitchen,12.438948024729351,20,20,6
bsnv650806793,37,4.9,2022-03-02,Sunny,Low ,motorcycle ,Metropolitian ,135,Shoes,10.884860872661774,23,23,2
vqfk062756776,35,4.1,2022-03-31,Windy,Jam ,motorcycle ,Metropolitian ,260,Sports,16.369614602872474,21,21,3
smzy538409370,31,4.8,2022-03-19,Cloudy,Low ,motorcycle ,Metropolitian ,140,Apparel,3.05877430169638,10,10,5
uqfn530695180,35,4.1,2022-03-03,Fog,High ,motorcycle ,Metropolitian ,155,Clothing,6.1185922541307365,13,13,3
gpxt929949960,39,4.6,2022-03-29,Cloudy,Jam ,motorcycle ,Semi-Urban ,235,Electronics,16.790293751513897,21,22,1
wxhc070541475,39,5.0,2022-04-01,Stormy,Medium ,motorcycle ,Metropolitian ,140,Kitchen,7.551946417880856,17,17,4
qpcc427061968,34,4.0,2022-03-12,Sandstorms,Jam ,motorcycle ,Urban ,175,Books,12.235105512421491,20,20,5
mxpu229889043,39,4.9,2022-03-26,Sunny,Low ,scooter ,Urban ,50,Books,4.530955587841242,22,23,5
pkym626999787,36,4.2,2022-04-06,Sandstorms,Jam ,motorcycle ,Metropolitian ,190,Jewelry,10.686337988740375,20,20,2
ngio154191380,38,4.9,2022-02-13,Sandstorms,Jam ,van,Metropolitian ,150,Jewelry,8.782862789871896,19,19,6
ugap279555850,22,4.6,2022-03-15,Sandstorms,High ,motorcycle ,Metropolitian ,125,Toys,1.5104081555802344,11,11,1
qxeu518507855,30,4.1,2022-03-09,Windy,High ,motorcycle ,Metropolitian ,160,Outdoors,6.276138627413788,12,12,2
cnjf383549516,30,4.2,2022-03-18,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Apparel,10.413406275387722,18,18,4
bajp746041960,22,4.6,2022-03-06,Fog,Jam ,motorcycle ,Metropolitian ,215,Clothing,16.805680518032144,19,19,6
kdwv999200638,27,4.6,2022-03-28,Stormy,Low ,motorcycle ,Metropolitian ,90,Books,3.1380694073889375,9,9,0
qxmx170943548,32,4.5,2022-03-24,Stormy,Jam ,motorcycle ,Metropolitian ,140,Home,4.55363690228257,21,21,3
fchr323256054,37,4.6,2022-03-13,Sunny,Low ,motorcycle ,Metropolitian ,135,Snacks,1.5550561762881945,8,8,6
mmje173131896,31,4.9,2022-03-09,Cloudy,Jam ,motorcycle ,Urban ,150,Pet Supplies,4.648812589303729,21,21,2
lxvj811570980,20,4.9,2022-03-24,Sunny,Low ,van,Metropolitian ,90,Books,3.035910946211916,9,9,3
bjlr735816766,39,4.5,2022-03-28,Sunny,Jam ,scooter ,Urban ,24,Grocery,7.589543265875354,21,21,0
mrmr593860340,32,4.5,2022-03-15,Stormy,Medium ,motorcycle ,Metropolitian ,125,Home,7.562153377641838,17,17,1
fndu691586692,35,4.5,2022-03-26,Cloudy,High ,motorcycle ,Metropolitian ,140,Outdoors,6.136214313764269,13,14,5
yydk056492142,38,4.8,2022-02-18,Windy,Medium ,scooter ,Metropolitian ,110,Skincare,11.73898860542391,18,19,4
ukmp314342668,36,4.7,2022-03-04,Stormy,Jam ,motorcycle ,Metropolitian ,215,Electronics,10.983241696284244,19,19,4
qwhq486776748,34,4.7,2022-03-03,Sandstorms,Jam ,motorcycle ,Metropolitian ,245,Toys,9.163843230910993,21,21,3
eino609390327,29,4.4,2022-03-16,Fog,Medium ,scooter ,Metropolitian ,190,Snacks,13.5910004722385,17,17,2
gtbl448815982,24,4.8,2022-04-03,Cloudy,Low ,motorcycle ,Metropolitian ,110,Clothing,9.308216432218837,22,23,6
lgir349660238,33,4.6,2022-04-02,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Home,13.94308069228634,20,20,5
apcj895769244,26,4.5,2022-03-13,Sunny,Low ,motorcycle ,Urban ,70,Skincare,3.109760789772788,9,9,6
guva791995716,20,4.7,2022-04-05,Sunny,High ,van,Metropolitian ,95,Outdoors,1.488111647728737,11,11,1
abyy397621960,28,4.8,2022-03-25,Cloudy,Jam ,motorcycle ,Metropolitian ,225,Books,12.395318433703864,20,21,4
fozp859408611,36,4.8,2022-03-18,Fog,Low ,scooter ,Metropolitian ,135,Cosmetics,12.214263408160942,23,0,4
tljc517647319,38,5.0,2022-03-21,Sandstorms,Low ,scooter ,Metropolitian ,105,Electronics,3.053575446751881,8,8,0
akhk537573246,20,4.8,2022-03-09,Cloudy,High ,motorcycle ,Metropolitian ,135,Skincare,6.197867124953263,13,13,2
dzsz411765443,28,4.7,2022-02-13,Stormy,High ,van,Metropolitian ,55,Jewelry,3.0227844004399422,11,11,6
ashj599514554,35,4.6,2022-03-31,Sunny,Low ,motorcycle ,Metropolitian ,110,Shoes,19.882988848754568,22,22,3
ynga729141134,34,4.1,2022-03-26,Windy,High ,motorcycle ,Metropolitian ,165,Clothing,6.108962178720502,13,13,5
cdce207121653,25,4.2,2022-03-31,Fog,Jam ,scooter ,Metropolitian ,165,Home,12.232641618890506,20,21,3
mmki589631517,31,4.6,2022-03-29,Fog,Medium ,motorcycle ,Urban ,180,Outdoors,16.611108704815376,18,18,1
gdsg097171910,27,4.6,2022-03-07,Cloudy,Low ,van,Metropolitian ,85,Home,4.664677959716757,22,23,0
kmru377784781,23,4.7,2022-02-13,Cloudy,Low ,motorcycle ,Metropolitian ,75,Outdoors,1.5573842379456804,9,9,6
zcvj653593145,29,4.5,2022-03-16,Cloudy,Low ,motorcycle ,Urban ,140,Apparel,10.705863314140748,23,23,2
npbf326593124,29,4.9,2022-03-09,Sunny,Medium ,scooter ,Metropolitian ,90,Home,4.648400072771237,18,18,2
lbua212591154,23,4.6,2022-04-05,Windy,Medium ,van,Metropolitian ,110,Pet Supplies,4.466491415007457,17,17,1
uhpp623003037,29,4.8,2022-03-30,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Sports,9.177365744557306,19,20,2
ebwo538823522,25,4.9,2022-03-27,Sandstorms,Jam ,motorcycle ,Metropolitian ,75,Jewelry,12.214161102936735,21,22,6
zypf441631739,38,4.6,2022-03-23,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Books,17.040382448586055,17,17,2
igzg499175514,26,4.8,2022-03-12,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Outdoors,12.235645170840572,22,22,5
egne083665953,29,4.7,2022-04-01,Sandstorms,High ,scooter ,Metropolitian ,55,Pet Supplies,1.5267378464998715,11,11,4
plgg022739373,35,4.1,2022-03-09,Fog,Jam ,motorcycle ,Metropolitian ,165,Clothing,7.562176569442244,21,21,2
uzlg034131007,24,4.6,2022-02-12,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Electronics,19.028229477774918,20,21,5
yzts782552718,30,4.3,2022-03-30,Cloudy,High ,motorcycle ,Metropolitian ,190,Apparel,6.136214313764269,14,14,2
addy737419901,32,4.0,2022-03-17,Stormy,Medium ,van,Metropolitian ,160,Electronics,6.136227883482838,15,16,3
odvo117418391,30,5.0,2022-03-23,Sunny,Medium ,motorcycle ,Metropolitian ,150,Electronics,13.764250249667594,18,18,2
yqud871704077,26,4.8,2022-03-02,Cloudy,Jam ,van,Metropolitian ,205,Sports,13.94371116839474,21,21,2
mvsm719794304,30,4.9,2022-03-01,Windy,Medium ,motorcycle ,Urban ,145,Pet Supplies,9.043173745968144,17,17,1
jwkk463595643,27,4.6,2022-03-23,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Shoes,12.271866644290714,19,19,2
zjjh206531589,39,4.6,2022-03-09,Windy,Low ,motorcycle ,Urban ,135,Jewelry,4.707104052532131,22,23,2
llot589721713,37,4.9,2022-04-02,Windy,Jam ,motorcycle ,Urban ,125,Clothing,10.574953229197801,21,21,5
isvi489535749,24,4.6,2022-03-28,Windy,Low ,van,Metropolitian ,85,Kitchen,2.9761332528407447,8,9,0
pgsk721196521,28,4.6,2022-04-02,Sunny,Jam ,scooter ,Metropolitian ,115,Sports,12.235374461806087,20,20,5
fyqh395633834,29,4.6,2022-03-29,Sandstorms,Jam ,scooter ,Metropolitian ,95,Outdoors,10.859486478314285,21,21,1
hjkl279210714,38,4.6,2022-03-04,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Home,13.961547929942947,17,17,4
grjn193489215,20,4.5,2022-03-02,Cloudy,Jam ,motorcycle ,Metropolitian ,190,Kitchen,12.393479135474136,19,19,2
kkgc246487564,35,4.0,2022-03-26,Cloudy,High ,van,Metropolitian ,36,Grocery,1.551363898457269,11,11,5
qqpj084707327,28,4.5,2022-03-06,Stormy,Jam ,scooter ,Metropolitian ,145,Skincare,12.236712029946888,20,20,6
mohu891160157,25,4.7,2022-03-15,Windy,Low ,scooter ,Metropolitian ,65,Skincare,1.5179323327587648,9,9,1
iqlu298263066,28,4.8,2022-03-02,Stormy,Jam ,motorcycle ,Metropolitian ,145,Clothing,10.844873954336267,20,20,2
aydr428938387,29,4.7,2022-04-04,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Home,10.41513064614557,20,20,0
mwve188116111,22,4.5,2022-03-29,Cloudy,Low ,van,Metropolitian ,140,Clothing,16.695447096527786,23,23,1
sgwr691559805,23,4.6,2022-02-14,Windy,Jam ,motorcycle ,Metropolitian ,130,Toys,11.71034683056512,20,21,0
jsyi494333814,36,4.9,2022-03-05,Sandstorms,Low ,motorcycle ,Urban ,105,Sports,3.1097872918366303,10,10,5
ljlc511722184,27,4.6,2022-03-04,Fog,Jam ,scooter ,Metropolitian ,175,Cosmetics,20.139309474357944,19,20,4
leac281622309,27,4.6,2022-04-05,Windy,Low ,van,Metropolitian ,55,Shoes,3.054227396353117,10,10,1
egvy868910298,28,4.7,2022-03-18,Windy,Medium ,motorcycle ,Metropolitian ,135,Sports,19.632051250802267,18,18,4
zkay074690942,23,4.9,2022-03-01,Sunny,Low ,scooter ,Metropolitian ,105,Skincare,1.507299613990991,9,9,1
usxr537234283,37,4.8,2022-03-21,Sunny,High ,motorcycle ,Metropolitian ,105,Books,1.551405569120894,11,11,0
lfih955132361,30,4.7,2022-03-08,Sandstorms,Jam ,motorcycle ,Metropolitian ,205,Kitchen,20.21242765065459,19,20,1
yimc906347782,31,5.0,2022-02-11,Stormy,Low ,motorcycle ,Metropolitian ,130,Sports,9.245676094329598,23,23,4
qlfm590999729,36,4.0,2022-03-13,Windy,High ,motorcycle ,Urban ,195,Skincare,6.107475196286279,14,14,6
esda247517690,35,4.8,2022-03-26,Cloudy,High ,motorcycle ,Metropolitian ,195,Jewelry,1.488111647728737,11,12,5
vqju499984718,34,4.7,2022-02-12,Fog,Jam ,van,Metropolitian ,230,Electronics,12.062190861797566,19,19,5
vmeq692006647,26,4.9,2022-03-17,Windy,Low ,motorcycle ,Urban ,85,Apparel,3.054305578415364,9,10,3
tcip305658945,23,4.8,2022-03-09,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Electronics,9.106936285979062,21,22,2
wnml239505077,35,4.5,2022-03-02,Fog,Medium ,motorcycle ,Metropolitian ,210,Outdoors,10.689046567961848,17,17,2
whji953971217,37,5.0,2022-02-13,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Pet Supplies,7.555831933330309,19,19,6
ksdx543811926,25,4.5,2022-04-03,Fog,Low ,motorcycle ,Urban ,50,Books,3.014138004074559,9,9,6
tvrw783387812,27,4.5,2022-03-18,Sunny,Jam ,scooter ,Metropolitian ,95,Sports,17.039320664078645,19,20,4
qsjb298319260,32,4.8,2022-04-05,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,Skincare,9.203603646445394,21,21,1
ubet942382848,31,4.5,2022-02-16,Windy,Jam ,motorcycle ,Metropolitian ,165,Clothing,12.552275755914394,19,19,2
itau682423118,26,4.8,2022-03-11,Windy,Jam ,motorcycle ,Metropolitian ,190,Jewelry,4.6541050410547395,20,20,4
ibvc156751211,27,4.9,2022-03-11,Sunny,Jam ,scooter ,Other,50,Kitchen,7.756334787417965,19,19,4
crxa153656085,33,4.9,2022-03-27,Sandstorms,Jam ,motorcycle ,Metropolitian ,48,Grocery,17.103132401332328,22,22,6
cxxl413804662,31,4.1,2022-03-16,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Sports,19.940329087742604,21,21,2
xeyk596773505,37,5.0,2022-02-14,Sandstorms,Jam ,scooter ,Metropolitian ,140,Books,10.666333374794556,20,20,0
vwqm456983995,32,4.5,2022-02-11,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Jewelry,1.4640167376257829,9,9,4
ants227802890,31,4.6,2022-04-02,Fog,Low ,motorcycle ,Metropolitian ,215,Books,12.217240176909005,23,23,5
dgsq817587458,22,4.9,2022-03-11,Fog,Medium ,scooter ,Metropolitian ,95,Snacks,9.414207472710387,18,18,4
ksec183663656,24,4.5,2022-04-01,Fog,Low ,scooter ,Metropolitian ,75,Books,1.5179237301775086,10,10,4
llgq301635646,31,4.7,2022-03-23,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Kitchen,10.706412101750338,20,21,2
edyq394347221,32,4.8,2022-04-02,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Electronics,10.883891742745625,21,22,5
lgyd817206636,28,4.7,2022-03-27,Sandstorms,Jam ,motorcycle ,Metropolitian ,190,Sports,17.043090391174204,19,20,6
osjj373860546,32,4.7,2022-04-01,Windy,Medium ,scooter ,Metropolitian ,26,Grocery,7.6696078159334125,17,17,4
luzt969374797,32,4.0,2022-04-06,Fog,Jam ,motorcycle ,Metropolitian ,45,Grocery,10.57168851775986,21,22,2
ehmr224352558,29,4.9,2022-03-24,Sandstorms,Low ,motorcycle ,Urban ,16,Grocery,1.554937560458576,9,9,3
hovs699656322,37,4.9,2022-02-14,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Clothing,17.259376716936664,21,22,0
ahys002733657,28,4.9,2022-04-02,Windy,Medium ,van,Metropolitian ,95,Electronics,12.396712257294284,18,18,5
kzfv489488724,24,4.8,2022-03-16,Stormy,Jam ,motorcycle ,Urban ,135,Outdoors,19.939087238883076,19,19,2
acsh151428158,38,5.0,2022-03-20,Fog,Jam ,motorcycle ,Urban ,225,Cosmetics,10.845876538554249,20,20,6
lopa573539909,22,4.6,2022-02-18,Cloudy,Low ,motorcycle ,Metropolitian ,120,Jewelry,19.026667509803,0,0,4
nowc407375052,22,4.6,2022-02-12,Windy,Medium ,scooter ,Metropolitian ,75,Outdoors,14.121309628180253,18,18,5
tjuz388759744,29,4.8,2022-04-03,Windy,High ,motorcycle ,Other,135,Sports,6.118144363322555,14,14,6
nkeb130716893,21,4.8,2022-04-04,Cloudy,Low ,motorcycle ,Metropolitian ,100,Kitchen,10.859713679362844,23,0,0
jdpd570225653,21,4.5,2022-03-09,Stormy,Jam ,scooter ,Urban ,17,Grocery,4.647400289742853,19,19,2
zkah155439840,23,4.5,2022-03-24,Cloudy,Jam ,motorcycle ,Metropolitian ,100,Books,9.308008411174363,19,19,3
mflm416462423,22,4.9,2022-02-11,Sunny,Low ,motorcycle ,Metropolitian ,95,Books,4.3916685352022995,23,23,4
fioa511484565,33,4.7,2022-03-26,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Home,7.647222763787985,19,19,5
tpcg783210643,39,4.6,2022-03-24,Windy,Medium ,scooter ,Metropolitian ,125,Pet Supplies,6.197822797658338,15,15,3
eazf549686805,23,4.9,2022-03-23,Cloudy,Medium ,scooter ,Metropolitian ,135,Outdoors,12.058029851305768,17,17,2
oupo932702274,35,5.0,2022-03-09,Cloudy,Low ,scooter ,Urban ,85,Shoes,9.061597007035509,22,22,2
mqvg922586601,25,4.7,2022-03-26,Sunny,Jam ,scooter ,Metropolitian ,95,Cosmetics,9.165436705070869,21,21,5
kefv228756757,25,4.7,2022-03-13,Fog,High ,motorcycle ,Other,115,Clothing,6.198170058205873,14,15,6
jesq915474796,20,4.0,2022-02-16,Sunny,Jam ,motorcycle ,Metropolitian ,165,Outdoors,10.901549011154783,19,19,2
qzto824627061,24,4.8,2022-03-10,Sunny,Medium ,motorcycle ,Metropolitian ,19,Grocery,10.846021334892525,17,17,3
cnfd174268857,20,4.9,2022-03-12,Fog,Low ,motorcycle ,Metropolitian ,120,Home,16.57679995371387,22,23,5
vjjo476197446,32,4.6,2022-03-30,Fog,Low ,scooter ,Other,90,Clothing,7.63817170737528,22,22,2
jvdv282997825,22,4.9,2022-03-03,Fog,Medium ,scooter ,Urban ,55,Sports,6.117381788099393,16,16,3
fugh829283034,37,4.0,2022-03-20,Windy,Jam ,motorcycle ,Metropolitian ,235,Sports,10.84421095949386,19,19,6
bpdj688321387,26,4.6,2022-03-14,Cloudy,Low ,scooter ,Urban ,110,Electronics,10.58675568922506,23,23,0
lhhs507348205,33,4.7,2022-03-30,Stormy,High ,motorcycle ,Urban ,125,Toys,6.276138627413788,12,12,2
xlph392154763,37,4.9,2022-03-11,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Electronics,3.098549726842482,8,8,4
